tweet_id,writer,post_date,body,comment_num,retweet_num,like_num,ticker_symbol,date,time,va_sentiment_score
947842633749053441,,1514818268,A list of free stock picks. $TWTR $TSLA $JMBA $EBAY $AMZN #stockpicks #stocks #stockmarket,0,0,0,TSLA,2018-01-01,14:51:08,0.5106
947843385095626752,MacHashNews,1514818447,"Apple 2017 year in review: Apple embraces 4K with Apple TV and HEVC, slow and steady approach to creating original video content http://dlvr.it/Q8RBp1 #AppleInsider $AAPL",0,0,1,AAPL,2018-01-01,14:54:07,0.5423
947843564553277440,wosaikeneriki,1514818490,Neumann Capital Management Has Lifted Apple $AAPL Holding by $4.33 Million as Market Value Rose ...,0,0,0,AAPL,2018-01-01,14:54:50,0.8126
947843855180812288,AnthonyMaceroni,1514818559,"Some $BABA perspective:$AMZN in 2009 had about the same revenue as $BABA did in 2016 ($24B). In 2010, AMZN revenue jumped 40%; in 2017 BABA revenue rose >50%. Alibaba has increased revenue 50% annually for the last 5 years.",9,19,66,AMZN,2018-01-01,14:55:59,0.2732
947843996075872258,abdulsamba,1514818593,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.#Stockstowatch #free #Discount http://share.robinhood.com/abdouls3",0,0,1,AAPL,2018-01-01,14:56:33,0.8885
947844858227634178,wosaikeneriki,1514818798,Kamunting Street Capital Management LP Has Raised Amazon Com $AMZN Stake http://bzweekly.com/kamunting-street-capital-management-lp-has-raised-amazon-com-amzn-stake-as-union-pac-unp-shares-declined-bank-of-the-ozarks-trimmed-its-position-by-629855/…,0,0,0,AMZN,2018-01-01,14:59:58,0.1779
947844934744276993,ZoZoStockwatch,1514818817,$AMZN daily  https://gyazo.com/427677c78cc26164a2accbf48aba9007…,0,0,0,AMZN,2018-01-01,15:00:17,0.0
947844968353234944,TopStockAlerts1,1514818825,"$5,000 PROFIT FROM ONE OF OUR MEMBERSBEGIN YOUR YEAR TRADING WITH US:JOIN US AT:TEAMTOPSTOCKALERTS@GMAIL.COM$GM $KR $AMD $LUV $YELP $PYPL $BA $AMD $CAT $TSLA $RL $URBN $ATVI $DHR $C $AAPL $DWDP $MMP $SNAP $ITW $WM $NVDA $SLB $GOOGL $MSFT $FB $SPY $QQQ $IWM $EEM $V $FIT $X",1,0,1,AAPL,2018-01-01,15:00:25,0.7739
947844968353234944,TopStockAlerts1,1514818825,"$5,000 PROFIT FROM ONE OF OUR MEMBERSBEGIN YOUR YEAR TRADING WITH US:JOIN US AT:TEAMTOPSTOCKALERTS@GMAIL.COM$GM $KR $AMD $LUV $YELP $PYPL $BA $AMD $CAT $TSLA $RL $URBN $ATVI $DHR $C $AAPL $DWDP $MMP $SNAP $ITW $WM $NVDA $SLB $GOOGL $MSFT $FB $SPY $QQQ $IWM $EEM $V $FIT $X",1,0,1,GOOGL,2018-01-01,15:00:25,0.7739
947844968353234944,TopStockAlerts1,1514818825,"$5,000 PROFIT FROM ONE OF OUR MEMBERSBEGIN YOUR YEAR TRADING WITH US:JOIN US AT:TEAMTOPSTOCKALERTS@GMAIL.COM$GM $KR $AMD $LUV $YELP $PYPL $BA $AMD $CAT $TSLA $RL $URBN $ATVI $DHR $C $AAPL $DWDP $MMP $SNAP $ITW $WM $NVDA $SLB $GOOGL $MSFT $FB $SPY $QQQ $IWM $EEM $V $FIT $X",1,0,1,MSFT,2018-01-01,15:00:25,0.7739
947844968353234944,TopStockAlerts1,1514818825,"$5,000 PROFIT FROM ONE OF OUR MEMBERSBEGIN YOUR YEAR TRADING WITH US:JOIN US AT:TEAMTOPSTOCKALERTS@GMAIL.COM$GM $KR $AMD $LUV $YELP $PYPL $BA $AMD $CAT $TSLA $RL $URBN $ATVI $DHR $C $AAPL $DWDP $MMP $SNAP $ITW $WM $NVDA $SLB $GOOGL $MSFT $FB $SPY $QQQ $IWM $EEM $V $FIT $X",1,0,1,TSLA,2018-01-01,15:00:25,0.7739
947845065673728007,ZoZoStockwatch,1514818848,$GOOG daily  https://gyazo.com/077e043e90879f695a0a79e90cf16a73…,0,0,0,GOOG,2018-01-01,15:00:48,0.0
947845209215381507,ZoZoStockwatch,1514818882,$TSLA daily  https://gyazo.com/66d317cd7f95ee85158d01b40353ea96…,0,0,0,TSLA,2018-01-01,15:01:22,0.0
947845521472966656,lisasahirah,1514818957,"Join @RobinhoodApp and we'll both get a share of #stock like $AAPL, $F, or $S for free. #Stocks #FreeShares #shares #Apple #Facebook #Snap #AMD #Microsoft #Ford #Sprint https://share.robinhood.com/lisaw207",0,0,1,AAPL,2018-01-01,15:02:37,0.8481
947845614750044162,ZoZoStockwatch,1514818979,$AMZN weekly  https://gyazo.com/417403151cc31c082f19820ec78c388a…,0,0,0,AMZN,2018-01-01,15:02:59,0.0
947845879074996224,iPhonefanclubs,1514819042,Apple's potential M&A candidates - $AAPL - Business Insider - Business Insider http://dlvr.it/Q8RFbN,0,0,0,AAPL,2018-01-01,15:04:02,0.0
947845950961274880,ZoZoStockwatch,1514819059,$GOOG weekly  https://gyazo.com/73fa34c9c41b37ac422f76fab4420939…,0,0,1,GOOG,2018-01-01,15:04:19,0.0
947846094557499393,wosaikeneriki,1514819093,"As Amazon Com $AMZN Stock Value Rose, Luxor Capital Group LP Has Lifted Its Stake by $9.05 Million ...",0,0,0,AMZN,2018-01-01,15:04:53,0.4767
947847354484510721,PortfolioBuzz,1514819394,"Access curated tweets- high relevancy, less spam - US Tech Giants http://comparespreadbetting.com/compare?name=US%20Tech%20Giants… $AAPL $GOOGL $MSFT $FB",0,0,0,AAPL,2018-01-01,15:09:54,0.5849
947847354484510721,PortfolioBuzz,1514819394,"Access curated tweets- high relevancy, less spam - US Tech Giants http://comparespreadbetting.com/compare?name=US%20Tech%20Giants… $AAPL $GOOGL $MSFT $FB",0,0,0,GOOGL,2018-01-01,15:09:54,0.5849
947847354484510721,PortfolioBuzz,1514819394,"Access curated tweets- high relevancy, less spam - US Tech Giants http://comparespreadbetting.com/compare?name=US%20Tech%20Giants… $AAPL $GOOGL $MSFT $FB",0,0,0,MSFT,2018-01-01,15:09:54,0.5849
947847605484183552,optioncharts,1514819453,$AAL $CMCSA $MSFT options have the largest change in price. Free options screener. http://bit.ly/2x1eipj,0,0,0,MSFT,2018-01-01,15:10:53,0.5106
947847981717381120,premal2000,1514819543,"Interesting but metric here is revenue. What about all the [#healthcare] cos relying on $AAPL products? Eg Watch for monitoring #biology, phone as a platform (for blood-based products, finger prints, etc). Revenue DERIVED from Apple products is going to accelerate even faster.",0,0,2,AAPL,2018-01-01,15:12:23,0.2144
947848095370444800,JLWSkol,1514819570,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.https://share.robinhood.com/josephw1301",0,0,0,AAPL,2018-01-01,15:12:50,0.8885
947848174093430786,ElixiumCapital,1514819589,Are You Bullish Or Bearish On #Apple? Start #Trading $AAPL With #Bitcoin! http://ElixiumCapital.com/BTC-AAPL/ Fast & Secure Exchange! Up To 200:1 Leverage! Get Paid #Dividends For Holding Your Position! Earn Passive Income With Auto Copy Trading!#BTC #Crypto #Cryptocurrency,1,1,1,AAPL,2018-01-01,15:13:09,0.6562
947848256750542849,ScatmanGL,1514819609,As usually the worst service ever $BBY. Then you understand why people turn to $AMZN.,0,0,3,AMZN,2018-01-01,15:13:29,-0.6249
947848525970321408,wosaikeneriki,1514819673,"As Apple $AAPL Valuation Rose, Sunbelt Securities Lowered Position by $1.66 Million http://bzweekly.com/as-apple-aapl-valuation-rose-sunbelt-securities-lowered-position-by-1-66-million-axiom-international-investors-holds-holding-in-fomento-economico-mexicano-s-fmx/…",0,0,0,AAPL,2018-01-01,15:14:33,0.1779
947850048821497856,CFingraphs,1514820036,$AAPL http://demo.FinGraphs.com Pot. intermed top in Uptrend LONGERTERM Wly-Dly-Hly combo chart #Apple #Stocks,0,0,0,AAPL,2018-01-01,15:20:36,0.2023
947850163141447682,SG_Stansberry,1514820063,"A browser you’ve never heard of is dethroning Google in Asia  https://wsj.com/articles/a-browser-youve-never-heard-of-is-dethroning-google-in-asia-1514808002… via @WSJ Interesting to see how $GOOGL deals with threat of $BABA in emerging markets, while fighting $AAPL at home.",0,0,0,AAPL,2018-01-01,15:21:03,-0.4939
947850163141447682,SG_Stansberry,1514820063,"A browser you’ve never heard of is dethroning Google in Asia  https://wsj.com/articles/a-browser-youve-never-heard-of-is-dethroning-google-in-asia-1514808002… via @WSJ Interesting to see how $GOOGL deals with threat of $BABA in emerging markets, while fighting $AAPL at home.",0,0,0,GOOGL,2018-01-01,15:21:03,-0.4939
947850468432203776,i82loose,1514820136,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.http://share.robinhood.com/christf59",0,0,3,AAPL,2018-01-01,15:22:16,0.8885
947850679216934913,ElixiumCapital,1514820186,Are You Bullish Or Bearish On #Amazon? Start #Trading $AMZN With #Bitcoin! http://ElixiumCapital.com/BTC-AMZN/ Fast & Secure Exchange! Up To 200:1 Leverage! Get Paid #Dividends For Holding Your Position! Earn Passive Income With Auto Copy Trading!#BTC #Crypto #Cryptocurrency,1,1,2,AMZN,2018-01-01,15:23:06,0.6562
947851219711639552,42Stocks,1514820315,http://42stocks.com consumer services | 5 largest movers = $amzn $wmt $lsxmb $cmcsa $QVCB | http://42stocks.com top5 in sector = $HLG $LOV $AMZN $ZAGG $HTHT,0,0,0,AMZN,2018-01-01,15:25:15,0.0
947851243183005698,42Stocks,1514820321,http://42stocks.com technology | 5 largest movers = $aapl $fb $nvda $googl $avgo | http://42stocks.com top5 in sector = $DQ $SEDG $CAI $FB $TGH,0,0,0,AAPL,2018-01-01,15:25:21,0.0
947851243183005698,42Stocks,1514820321,http://42stocks.com technology | 5 largest movers = $aapl $fb $nvda $googl $avgo | http://42stocks.com top5 in sector = $DQ $SEDG $CAI $FB $TGH,0,0,0,GOOGL,2018-01-01,15:25:21,0.0
947851249382072320,,1514820322,Customized research for $PTSC vs. $GOOG! #stocks http://speculatingstocks.com/stockcomparison/versus.php?stock1=15077&stock2=2…,0,0,0,GOOG,2018-01-01,15:25:22,0.0
947851543461625857,AmericanBanking,1514820392,Alphabet Inc $GOOGL Expected to Post Quarterly Sales of $25.65 Billion http://ift.tt/2qdzGsI,0,0,0,GOOGL,2018-01-01,15:26:32,0.0
947851773523480576,dakotafinancial,1514820447,Alphabet Inc $GOOGL Expected to Post Quarterly Sales of $25.65 Billion http://ift.tt/2lwVomq,0,0,1,GOOGL,2018-01-01,15:27:27,0.0
947851936723755008,MacHashNews,1514820486,What Do You Want to See From Apple in 2018? http://dlvr.it/Q8RN88 #MacRumors $AAPL,0,0,0,AAPL,2018-01-01,15:28:06,0.0772
947852429743263744,phillupi,1514820604,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.",0,0,0,AAPL,2018-01-01,15:30:04,0.8885
947852983043330048,ConsumerFeed,1514820736,Alphabet Inc $GOOGL Expected to Post Quarterly Sales of $25.65 Billion http://ift.tt/2lwVomq,0,0,0,GOOGL,2018-01-01,15:32:16,0.0
947853655310467075,talesftf,1514820896,It’s even worse. It’s as if he first invested money in Star Trek and is then writing “independent” reviews. Same at @electrekco and other EV news sites writers own(ed) $TSLA ( and sometimes also $SCTY ) shares. Jason had close ties to $TSLA over the years:,1,0,0,TSLA,2018-01-01,15:34:56,-0.2263
947854034190393344,ConsumerFeed,1514820986,Alphabet Inc $GOOGL Expected to Post Quarterly Sales of $25.65 Billion http://ift.tt/2lBgcZw #acn,0,0,0,GOOGL,2018-01-01,15:36:26,0.0
947854179091058688,SP_Trades,1514821021,Stops are so stinkin' important. USE THEM! Here's how I use them: http://bit.ly/2oBtgxb #stocks #trading $QQQ $AMZN #finance $SNAP $TWTR,0,0,0,AMZN,2018-01-01,15:37:01,0.1951
947854556624498688,WatchlistN,1514821111,Tesla $TSLA Upgraded by ValuEngine to “Hold” http://ift.tt/2DI6zzq,0,0,0,TSLA,2018-01-01,15:38:31,0.0
947854969377640449,barronsonline,1514821209,"For @Tesla and @Amazon investors, the facts don’t seem to matter much http://on.barrons.com/2EgGCIr $TSLA $AMZN via @eulelog",1,1,5,AMZN,2018-01-01,15:40:09,0.0258
947854969377640449,barronsonline,1514821209,"For @Tesla and @Amazon investors, the facts don’t seem to matter much http://on.barrons.com/2EgGCIr $TSLA $AMZN via @eulelog",1,1,5,TSLA,2018-01-01,15:40:09,0.0258
947855029435805697,talesftf,1514821223,Just to be clear: Jason can of course invest his money where he pleases. The highly problematic part is him and others posing as (independent) analysts or journalists @cnbc and other financial outlets; sometimes with multiple conflicts of interest: https://cnbc.com/2017/08/21/uber-investor-jason-calacanis-says-the-company-should-merge-with-tesla.html… $TSLA,0,0,1,TSLA,2018-01-01,15:40:23,0.3626
947855046871584768,navycapital,1514821228,"#NavyCapital #barronsonline: For Tesla and Amazon investors, the facts don’t seem to matter much http://on.barrons.com/2EgGCIr $TSLA $AMZN via eulelog",0,0,0,AMZN,2018-01-01,15:40:28,0.2023
947855046871584768,navycapital,1514821228,"#NavyCapital #barronsonline: For Tesla and Amazon investors, the facts don’t seem to matter much http://on.barrons.com/2EgGCIr $TSLA $AMZN via eulelog",0,0,0,TSLA,2018-01-01,15:40:28,0.2023
947855183496859648,sales_js,1514821260,"$MARK   Look at how big is the opportunity here as we price in KanKan’s value to $MARK stock price in $Billions, $wb $sina $nvda $sail $amzn",0,0,1,AMZN,2018-01-01,15:41:00,0.6369
947855441748426752,PortfolioBuzz,1514821322,"Imagine reading up on $Oil $AAPL $EURUSD concurrently on the same platform! http://cityfalcon.com/watchlists?assets=oil,%20aapl,%20eurusd…",0,0,0,AAPL,2018-01-01,15:42:02,0.0
947856234014740480,OptionAlarm,1514821511,"Here's your gift for the Holidays! Heat up your portfolio with OptionAlarm Swing Trade Alerts for only $49/mo. w/code ""gift"". Act NOW  $AAPL $MSFT $NVDA $AMD",1,0,0,AAPL,2018-01-01,15:45:11,0.6996
947856234014740480,OptionAlarm,1514821511,"Here's your gift for the Holidays! Heat up your portfolio with OptionAlarm Swing Trade Alerts for only $49/mo. w/code ""gift"". Act NOW  $AAPL $MSFT $NVDA $AMD",1,0,0,MSFT,2018-01-01,15:45:11,0.6996
947856957737783296,stocknewstimes,1514821683,"Microsoft $MSFT Getting Somewhat Positive Press Coverage, Accern Reports http://ift.tt/2yMVBGb",0,0,0,MSFT,2018-01-01,15:48:03,0.5118
947857105662423044,scottfelsenthal,1514821718,"A compelling piece, but since everyone thinks it will happen it most certainly won’t. $AAPL $NFLX",0,0,1,AAPL,2018-01-01,15:48:38,0.611
947858078212526080,PortfolioBuzz,1514821950,Screen through high rated articles for US Tech Kings at once $AAPL $GOOG $FB http://cityfalcon.com/watchlists?name=US%20Tech%20Giants…,0,0,0,AAPL,2018-01-01,15:52:30,0.7184
947858078212526080,PortfolioBuzz,1514821950,Screen through high rated articles for US Tech Kings at once $AAPL $GOOG $FB http://cityfalcon.com/watchlists?name=US%20Tech%20Giants…,0,0,0,GOOG,2018-01-01,15:52:30,0.7184
947858130045669376,ShareUpp,1514821963,The Year in Money 2017 $BTC $AAPL $SPX,0,0,0,AAPL,2018-01-01,15:52:43,0.0
947858209611698178,OptionSamurai,1514821982,"Biggest Dow winners and losers in 2017: Boeing soars to record levels, GE slumps https://buff.ly/2qceJ16 $BA $ CAT $AAPL  $V $WMT $MCD $HD $AMZN $FB $NFLX $GOOG  $GOOGL $DJIA $SPX $GE",0,0,0,AAPL,2018-01-01,15:53:02,-0.0772
947858209611698178,OptionSamurai,1514821982,"Biggest Dow winners and losers in 2017: Boeing soars to record levels, GE slumps https://buff.ly/2qceJ16 $BA $ CAT $AAPL  $V $WMT $MCD $HD $AMZN $FB $NFLX $GOOG  $GOOGL $DJIA $SPX $GE",0,0,0,GOOG,2018-01-01,15:53:02,-0.0772
947858209611698178,OptionSamurai,1514821982,"Biggest Dow winners and losers in 2017: Boeing soars to record levels, GE slumps https://buff.ly/2qceJ16 $BA $ CAT $AAPL  $V $WMT $MCD $HD $AMZN $FB $NFLX $GOOG  $GOOGL $DJIA $SPX $GE",0,0,0,GOOGL,2018-01-01,15:53:02,-0.0772
947858209611698178,OptionSamurai,1514821982,"Biggest Dow winners and losers in 2017: Boeing soars to record levels, GE slumps https://buff.ly/2qceJ16 $BA $ CAT $AAPL  $V $WMT $MCD $HD $AMZN $FB $NFLX $GOOG  $GOOGL $DJIA $SPX $GE",0,0,0,AMZN,2018-01-01,15:53:02,-0.0772
947858736617582592,Justins2Cents,1514822107,New Year’s Day 10 yrs ago these weren’t around; what does 10 yrs from today bring?UberInstagramPinterestAirbnbSnapchatBitcoinSiriAlexaSquareApple WatchGoogle ChromeKickstarterVenmo$googl $aapl $amzn $btc $snap,0,0,0,AAPL,2018-01-01,15:55:07,0.0
947858736617582592,Justins2Cents,1514822107,New Year’s Day 10 yrs ago these weren’t around; what does 10 yrs from today bring?UberInstagramPinterestAirbnbSnapchatBitcoinSiriAlexaSquareApple WatchGoogle ChromeKickstarterVenmo$googl $aapl $amzn $btc $snap,0,0,0,GOOGL,2018-01-01,15:55:07,0.0
947858736617582592,Justins2Cents,1514822107,New Year’s Day 10 yrs ago these weren’t around; what does 10 yrs from today bring?UberInstagramPinterestAirbnbSnapchatBitcoinSiriAlexaSquareApple WatchGoogle ChromeKickstarterVenmo$googl $aapl $amzn $btc $snap,0,0,0,AMZN,2018-01-01,15:55:07,0.0
947858759740669952,jm3FinanceNext,1514822113,"Artificial Intelligence's ""Holy Grail"" Victory @themotleyfool #stocks $IBM, $GOOGL, $GOOG https://fool.com/investing/2017/12/31/artificial-intelligences-holy-grail-victory.aspx…",0,0,0,GOOG,2018-01-01,15:55:13,0.0
947858992469909504,,1514822168,A list of free stock picks. $TWTR $TSLA $JMBA $EBAY $AMZN #stockpicks #stocks #stockmarket,0,0,0,AMZN,2018-01-01,15:56:08,0.5106
947858992469909504,,1514822168,A list of free stock picks. $TWTR $TSLA $JMBA $EBAY $AMZN #stockpicks #stocks #stockmarket,0,0,0,TSLA,2018-01-01,15:56:08,0.5106
947859740696154113,ChartMill,1514822347,"$AMZN: Considerably lower volume is observed in the last couple of days, which is a good thing during a pullback. https://chartmill.com/analyze.php?utm_source=twitter&utm_medium=TA&utm_content=TA&utm_campaign=social_tracking#/AMZN?key=7e23e545-7a86-47d1-a0b4-6048c3164d97…",0,0,0,AMZN,2018-01-01,15:59:07,0.1943
947860005994233862,CabotAnalysts,1514822410,5 Stock Market Trends and 5 #Stocks to Profit from in 2018 https://chc.li/2lwYpmV $WYNN $FB $TSLA $GDS $TWMJF,0,1,5,TSLA,2018-01-01,16:00:10,0.7184
947860465572614144,savvytrader2018,1514822520,After 2017 success in #Stockmarket #Bitcoin $BTC $FB $AMZN $NFLX $GOOGL $AAPL $NVDA yes!,0,0,0,AAPL,2018-01-01,16:02:00,0.7712
947860465572614144,savvytrader2018,1514822520,After 2017 success in #Stockmarket #Bitcoin $BTC $FB $AMZN $NFLX $GOOGL $AAPL $NVDA yes!,0,0,0,AMZN,2018-01-01,16:02:00,0.7712
947860517783310336,SG_Stansberry,1514822532,"Amazon’s reach is unprecedented—but not unstoppable https://wsj.com/articles/the-limits-of-amazon-1514808002… via @WSJ $AMZN hasn't completed the takeover of our lives just yet, may never be fully complete.",0,0,0,AMZN,2018-01-01,16:02:12,0.1759
947861237316177921,theshredlounge,1514822704,TONIGHT BEGINS THE YEAR OF SHRED! COME CHILL LIVE STOCK AND CHARTING ANALYSIS ALL IN THE SHREDLOUNGE!! LETS KICK THE YEAR OF WITH A RIP!  COME HANGOUT SUNDAY-THURSDAY 10 PM EASTERN $BTC $ETH $EOS $XRP $BCC $DASH $LTC $IOT $TSLA $NFLX $ADA $XMR $ETC $ETP,0,0,3,TSLA,2018-01-01,16:05:04,0.0
947861247604740096,theshredlounge,1514822706,come chill tonight live at 10 PM in THE SHRED LOUNGE! we go over what #stocks and cryptos to look at this upcoming week! LETS RIP IT 365 days OF PUSHING IT TO THE LIMIT LIKE GODS! http://ow.ly/lfhT30hvKAe $BTC $ETH $EOS $XRP $BCC $DASH $LTC $IOT $TSLA $NFLX $ADA $XMR $ETC $ETP,0,0,0,TSLA,2018-01-01,16:05:06,0.626
947861352688902145,huvbee,1514822731,"$ign$FB$SPY$AAPL$AMZN$BCC$BCH$DIA$ETH https://buff.ly/2CwecJT ""Starting 2018"" ""Welcome to 2018"" #NewYearsDay #Happy2018",0,0,1,AAPL,2018-01-01,16:05:31,0.4588
947861352688902145,huvbee,1514822731,"$ign$FB$SPY$AAPL$AMZN$BCC$BCH$DIA$ETH https://buff.ly/2CwecJT ""Starting 2018"" ""Welcome to 2018"" #NewYearsDay #Happy2018",0,0,1,AMZN,2018-01-01,16:05:31,0.4588
947861791433879552,42Stocks,1514822836,http://42stocks.com consumer services | 5 largest movers = $amzn $wmt $lsxmb $cmcsa $QVCB | http://42stocks.com top5 in sector = $HLG $LOV $AMZN $ZAGG $HTHT,0,0,0,AMZN,2018-01-01,16:07:16,0.0
947861814565470208,42Stocks,1514822841,http://42stocks.com technology | 5 largest movers = $aapl $fb $nvda $googl $avgo | http://42stocks.com top5 in sector = $DQ $SEDG $CAI $FB $TGH,0,0,0,AAPL,2018-01-01,16:07:21,0.0
947861850355462144,FinX_io,1514822850,$AAPL 2018-01-05 maxpain price 165.00,0,0,0,AAPL,2018-01-01,16:07:30,0.0
947862599353368576,flyalex666,1514823028,SNB 13-F Model will tell us about next rate of growth for $AAPL stock.,1,0,1,AAPL,2018-01-01,16:10:28,0.3818
947863933473484802,JonathanBragg,1514823346,"My favorite day of the year, going through all my finances for the last year.  Determined my top 5 Stock Holdings (without ETFs): $AAPL, $HD, $NVDA, $AMZN, $T. $BA and $FB were in the top 5 until I sold half of each after incredible run ups. All and all, a great year in market.",0,0,0,AAPL,2018-01-01,16:15:46,0.7269
947863933473484802,JonathanBragg,1514823346,"My favorite day of the year, going through all my finances for the last year.  Determined my top 5 Stock Holdings (without ETFs): $AAPL, $HD, $NVDA, $AMZN, $T. $BA and $FB were in the top 5 until I sold half of each after incredible run ups. All and all, a great year in market.",0,0,0,AMZN,2018-01-01,16:15:46,0.7269
947864158455894016,T_Ready1,1514823400,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.",0,0,0,AAPL,2018-01-01,16:16:40,0.8885
947864164386725889,mitchellsavina,1514823401,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.https://share.robinhood.com/mitches405",0,0,0,AAPL,2018-01-01,16:16:41,0.8885
947864448303329282,stocknewstimes,1514823469,"Knowledge Leaders Capital LLC Sells 20,711 Shares of Microsoft Co. $MSFT http://ift.tt/2DIB0pd",0,0,0,MSFT,2018-01-01,16:17:49,0.296
947865321662304256,ElixiumCapital,1514823677,Are You Bullish Or Bearish On #Google? Start #Trading $GOOG With #Bitcoin!http://ElixiumCapital.com/BTC-GOOG/ Fast & Secure Exchange! Up To 200:1 Leverage! Get Paid #Dividends For Holding Your Position! Earn Passive Income With Auto Copy Trading!#BTC #Crypto #Cryptocurrency,0,2,2,GOOG,2018-01-01,16:21:17,0.6562
947865478793498624,evannex_com,1514823715,"Comparing the #TeslaModel3 with the #TeslaModelS head-to-head, watch here: http://ow.ly/U55i30hw8P1 $TSLA #TeslaMotors #Tesla #ElectricVehicle #ElonMusk",0,0,14,TSLA,2018-01-01,16:21:55,0.0
947865517863424000,SharoneDevonne,1514823724,"Happy New Year Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $SRINT for free. Make sure to use my link.https://share.robinhood.com/paigek29",0,0,0,AAPL,2018-01-01,16:22:04,0.9349
947865548477681666,Brneyez1979,1514823731,"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.https://share.robinhood.com/staniah",0,0,1,AAPL,2018-01-01,16:22:11,0.8885
947865781559214081,MacHashNews,1514823787,Apple 2017 year in review: Apple Watch gains further independence from iPhone http://dlvr.it/Q8Rh6R #AppleInsider $AAPL,0,0,0,AAPL,2018-01-01,16:23:07,0.34
947865833753194496,HParkerEvans,1514823799,"Amazon $AMZN set to employ more than 500,000 people in 2018, making it America’s second largest private-sector employer. Wal-Mart $WMT employs 2.1 million. @wsj",0,0,0,AMZN,2018-01-01,16:23:19,0.1779
947865934798245889,Bar2lucci,1514823824,"""Delays don't last forever.""Quote from a $TSLA bull",0,0,0,TSLA,2018-01-01,16:23:44,0.7184
947866680432107520,FinX_io,1514824001,$MSFT 2018-01-05 maxpain price 85.50,0,0,0,MSFT,2018-01-01,16:26:41,0.0
947867267156578304,markbspiegel,1514824141,"Lol, I fucking KNEW it! https://pagesix.com/2018/01/01/amber-heard-and-elon-musk-continue-to-rekindle-their-romance/…$TSLA $TSLAQ",5,0,16,TSLA,2018-01-01,16:29:01,0.4753
947867554499977221,TopTickrs,1514824210,"Sign up with @RobinhoodApp and get a stock like $AAPL, $SHOP, or $VZ for FREE! Make sure to follow this link! #investing, http://share.robinhood.com/jonathm117",0,0,0,AAPL,2018-01-01,16:30:10,0.8561
947867739791781890,jbaksht,1514824254,Only antitrust can slow @JeffBezos. $AMZN https://twitter.com/mims/status/947860328091672577…,0,0,0,AMZN,2018-01-01,16:30:54,0.0
947867762583588864,RonnieMatrix,1514824259,The Serenity Impact ETF (ICAN) looks like a good fund for SRI. It has a low expense ratio & quality holdings in $FB $GOOG $AAPL & $DHR. It is worth a look.,0,0,0,AAPL,2018-01-01,16:30:59,0.0772
947867762583588864,RonnieMatrix,1514824259,The Serenity Impact ETF (ICAN) looks like a good fund for SRI. It has a low expense ratio & quality holdings in $FB $GOOG $AAPL & $DHR. It is worth a look.,0,0,0,GOOG,2018-01-01,16:30:59,0.0772
947867890035843072,FinX_io,1514824290,$TSLA 2018-01-05 maxpain price 340.00,0,0,0,TSLA,2018-01-01,16:31:30,0.0
947868062740566019,rimisback,1514824331,"BlackBerry holds the KEYS to the Future through its Technology, Cryptography & Patents. $BB @WSJ @business @technology #blockchain #bitcoin #cryptocurrency #Cryptography #Autonomous $AAPL $MSFT $NVDA $AMZN $GOOGL @JohnChen @blackberry @QNX_Auto @carl_wiese http://stockhouse.com/companies/bullboard/t.bb.db.u/blackberry?postid=27255564…",1,2,5,AAPL,2018-01-01,16:32:11,0.0
947868062740566019,rimisback,1514824331,"BlackBerry holds the KEYS to the Future through its Technology, Cryptography & Patents. $BB @WSJ @business @technology #blockchain #bitcoin #cryptocurrency #Cryptography #Autonomous $AAPL $MSFT $NVDA $AMZN $GOOGL @JohnChen @blackberry @QNX_Auto @carl_wiese http://stockhouse.com/companies/bullboard/t.bb.db.u/blackberry?postid=27255564…",1,2,5,AMZN,2018-01-01,16:32:11,0.0
947868062740566019,rimisback,1514824331,"BlackBerry holds the KEYS to the Future through its Technology, Cryptography & Patents. $BB @WSJ @business @technology #blockchain #bitcoin #cryptocurrency #Cryptography #Autonomous $AAPL $MSFT $NVDA $AMZN $GOOGL @JohnChen @blackberry @QNX_Auto @carl_wiese http://stockhouse.com/companies/bullboard/t.bb.db.u/blackberry?postid=27255564…",1,2,5,MSFT,2018-01-01,16:32:11,0.0
947868339992387584,FinX_io,1514824397,$AMZN 2018-01-05 maxpain price 1177.50,0,0,0,AMZN,2018-01-01,16:33:17,0.0
947868652308705280,K1NG_RACHO,1514824471,"Yo if y’all want a free share on great stocks add  Robinhood and you will receive a stock for free all the way from Apple to ford Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.https://share.robinhood.com/alexanr842",0,4,1,AAPL,2018-01-01,16:34:31,0.9741
